,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
322,67293,89 BARTLETT STREET,2018-05-08T00:00:00,,978521.0,89,BARTLETT STREET,Brooklyn,11206.0,3022700018.0,,BK-01,33,507.0,BK75,40.702104999999996,-73.944975,40.702220000000004,-73.945267,,New Construction,No,Non Prevailing Wage,0,0,16,0,0,0,0,16,0,0,0,0,0,0,16,0,16,64
321,67292,880 METRO REALTY,2018-05-08T00:00:00,,973786.0,878,METROPOLITAN AVENUE,Brooklyn,11211.0,3029160032.0,3331344.0,BK-01,34,481.0,BK90,40.71463,-73.939727,40.7144,-73.939709,,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,28
318,62208,1906-08AMETHYSTCONSTRUCTIONCORP.HRP.FY18,2018-05-10T00:00:00,,45205.0,1908,AMETHYST STREET,Bronx,10462.0,2042540009.0,2047843.0,BX-11,15,230.0,BX37,40.847418,-73.868246,40.84742,-73.86804000000001,,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,0,4,1,0,0,0,0,0,5,0,5,5
317,62208,1906-08AMETHYSTCONSTRUCTIONCORP.HRP.FY18,2018-05-10T00:00:00,,45204.0,1906,AMETHYST STREET,Bronx,10462.0,2042540007.0,2047842.0,BX-11,15,230.0,BX37,40.84738,-73.868261,40.8473,-73.86808,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,1,5,0,0,0,0,0,0,6,0,6,6
316,62163,AMELIA VALENTI.HRP.FY18,2018-05-10T00:00:00,,107668.0,1415,ROWLAND STREET,Bronx,10461.0,2039730035.0,2041706.0,BX-10,18,202.0,BX59,40.837934999999995,-73.845895,40.83782,-73.84621700000001,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
315,67291,3190 RIVERDALE AVENUE APARTMENTS,2018-05-11T00:00:00,,972569.0,3190,RIVERDALE AVENUE,Bronx,10463.0,2057150184.0,2128434.0,BX-08,11,285.0,BX29,40.882521000000004,-73.908597,40.88235,-73.908333,,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,13
314,67325,GLORIA LINDEN,2018-05-14T00:00:00,,327731.0,359,LINDEN STREET,Brooklyn,11237.0,3033280040.0,,BK-04,37,441.0,BK77,40.699802000000005,-73.913128,40.70003,-73.91324,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,4,13
313,67423,FOUNTAIN SEAVIEW BUILDING B6,2018-05-15T00:00:00,,984919.0,894,FOUNTAIN AVENUE,Brooklyn,11208.0,,,BK-05,42,1070.0,BK82,40.655989,-73.863788,,,,New Construction,No,Non Prevailing Wage,43,43,334,0,0,2,105,188,107,22,0,0,0,0,422,0,422,422
312,67324,56 BOX STREET,2018-05-15T00:00:00,,211203.0,56,BOX STREET,Brooklyn,11222.0,3024830017.0,3063714.0,BK-01,33,579.0,BK76,40.737379,-73.954309,40.73717,-73.954259,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,20
310,66947,1050 MANHATTAN AVENUE,2018-05-15T00:00:00,,984071.0,1050,MANHATTAN AVENUE,Brooklyn,11222.0,3025050005.0,3063952.0,BK-01,33,575.0,BK76,40.734693,-73.954986,40.73492,-73.954679,,New Construction,No,Non Prevailing Wage,0,0,18,0,0,0,2,14,2,0,0,0,0,0,18,0,18,90
309,67323,THREE TWO ONE,2018-05-16T00:00:00,,398980.0,321,WYTHE AVENUE,Brooklyn,11249.0,3024160001.0,3425680.0,BK-01,34,551.0,BK73,40.71394,-73.965288,40.71374,-73.964805,,New Construction,No,Non Prevailing Wage,0,0,0,0,39,0,0,17,22,0,0,0,0,0,39,0,39,130
307,67322,LINCOLN PARK APARTMENTS,2018-05-17T00:00:00,,982705.0,31,LINCOLN ROAD,Brooklyn,11225.0,3050240074.0,,BK-09,40,327.0,BK60,40.660756,-73.961621,40.6611,-73.961855,,New Construction,No,Non Prevailing Wage,0,0,0,0,27,0,6,6,15,0,0,0,0,0,27,0,27,90
306,63800,THE BRIDGE. 3500 PARK AVE,2018-05-17T00:00:00,,983972.0,3500,PARK AVENUE,Bronx,10456.0,2023890020.0,,BX-03,16,145.0,BX01,40.831359,-73.908259,40.83143,-73.907814,,New Construction,No,Non Prevailing Wage,69,8,37,0,0,1,84,0,31,0,0,0,0,0,115,0,115,115
305,67321,1544 NOSTRAND AVENUE,2018-05-18T00:00:00,,983883.0,1544,NOSTRAND AVENUE,Brooklyn,11226.0,3051110041.0,3117403.0,BK-17,40,824.0,BK95,40.648515,-73.949336,40.64846,-73.94965,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
304,67320,951 MADISON STREET APARTMENTS,2018-05-21T00:00:00,,909545.0,951,MADISON STREET,Brooklyn,11221.0,3033570065.0,3425111.0,BK-04,34,397.0,BK78,40.6886,-73.919442,40.68862,-73.91972,,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,0,6,6,0,0,0,0,0,12,0,12,37
302,67319,806 ST JOHNS PLACE,2018-05-22T00:00:00,,982142.0,806,ST JOHNS PLACE,Brooklyn,11216.0,3012540026.0,3330686.0,BK-08,35,31702.0,BK61,40.671688,-73.951398,40.6714,-73.951622,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,26
301,67318,"FREDRICK OLMSTEAD, THE",2018-05-23T00:00:00,,977988.0,564,ST JOHNS PLACE,Brooklyn,11238.0,3011780026.0,3426032.0,BK-08,35,217.0,BK61,40.67286,-73.959502,40.67249,-73.959073,,New Construction,No,Non Prevailing Wage,0,0,40,0,0,0,0,30,10,0,0,0,0,0,40,0,40,193
300,65543,ARKER.40 DEBEVOISE STREET,2018-05-23T00:00:00,,978829.0,40,DEBEVOISE STREET,Brooklyn,11206.0,3031277501.0,3395434.0,BK-01,34,491.0,BK90,40.701719,-73.941311,,,,New Construction,No,Prevailing Wage,64,0,0,0,0,1,46,19,0,0,0,0,0,0,65,0,65,65
299,67317,11-39 49TH AVENUE,2018-05-24T00:00:00,,438760.0,11-39,49 AVENUE,Queens,11101.0,4000610055.0,,QN-02,26,7.0,QN31,40.74273,-73.950278,40.74288,-73.949943,,New Construction,No,Non Prevailing Wage,0,0,0,0,59,0,23,26,6,4,0,0,0,0,59,0,59,194
298,63282,12 ECKFORD,2018-05-24T00:00:00,,974942.0,12,ECKFORD STREET,Brooklyn,11222.0,3027140033.0,,BK-01,33,499.0,BK76,40.720686,-73.947835,40.72044,-73.947496,,New Construction,No,Non Prevailing Wage,0,0,21,0,0,0,7,9,5,0,0,0,0,0,21,0,21,101
244,67316,233 BUFFALO AVENUE,2018-05-25T00:00:00,,979947.0,1611,STERLING PLACE,Brooklyn,11233.0,3013750001.0,3036629.0,BK-08,41,359.0,BK61,40.671174,-73.92526,40.671279999999996,-73.92501800000001,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,9
243,67315,2183 3RD AVENUE,2018-05-29T00:00:00,,2071.0,2183,3 AVENUE,Manhattan,10035.0,1017840002.0,,MN-11,8,194.0,MN34,40.79998,-73.938508,40.79991,-73.93821899999999,,New Construction,No,Non Prevailing Wage,0,0,12,0,0,0,4,5,3,0,0,0,0,0,12,0,12,58
242,67314,2118 MAPES AVENUE APARTMENTS,2018-05-29T00:00:00,,979971.0,2118,MAPES AVENUE,Bronx,10460.0,2031110001.0,,BX-06,15,36501.0,BX17,40.847077,-73.885134,40.84683,-73.88492099999999,,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,1,6,6,0,0,0,0,0,13,0,13,43
241,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969961.0,586,WARWICK STREET,Brooklyn,11207.0,3040620030.0,,BK-05,42,1162.0,BK82,40.668865000000004,-73.884698,40.66888,-73.885008,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
240,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969960.0,848,BLAKE AVENUE,Brooklyn,11207.0,,,BK-05,42,1160.0,BK82,40.668964,-73.887167,,,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
239,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969943.0,588,WARWICK STREET,Brooklyn,11207.0,3040620031.0,,BK-05,42,1162.0,BK82,40.668821,-73.884687,40.66883,-73.884957,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
238,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969942.0,846,BLAKE AVENUE,Brooklyn,11207.0,,,BK-05,42,1160.0,BK82,40.668956,-73.887225,,,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,2
237,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969941.0,287,HINSDALE STREET,Brooklyn,11207.0,3037670012.0,,BK-05,42,1134.0,BK85,40.668048,-73.899691,40.66811,-73.899424,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
236,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969940.0,980,DUMONT AVENUE,Brooklyn,11208.0,3040810023.0,3252950.0,BK-05,42,1120.0,BK82,40.668078,-73.882374,40.66788,-73.882338,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,2,2
235,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969939.0,806,BLAKE AVENUE,Brooklyn,11207.0,3040580018.0,3089994.0,BK-05,42,1160.0,BK82,40.668721000000005,-73.8888,40.6685,-73.888725,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,2
234,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969938.0,669,LINWOOD STREET,Brooklyn,11208.0,,,BK-05,42,1164.0,BK82,40.66887,-73.881295,,,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,2,2
233,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,969937.0,586,LINWOOD STREET,Brooklyn,11208.0,3040500025.0,,BK-05,42,1164.0,BK82,40.670821999999994,-73.88181800000001,40.67082,-73.882056,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,2,2
232,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,965970.0,285,HINSDALE STREET,Brooklyn,11207.0,3037670013.0,,BK-05,42,1134.0,BK85,40.668083,-73.899698,40.66817,-73.899435,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
231,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,965968.0,289,HINSDALE STREET,Brooklyn,11207.0,3037670011.0,3252578.0,BK-05,42,1134.0,BK85,40.668009000000005,-73.899681,40.66806,-73.89941,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
230,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,927678.0,291,HINSDALE STREET,Brooklyn,11207.0,3037670010.0,,BK-05,42,1134.0,BK85,40.667974,-73.89967,40.668009999999995,-73.899396,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
229,44340,BLAKE/HENDRIX,2018-05-30T00:00:00,,927586.0,617,CLEVELAND STREET,Brooklyn,11208.0,3040650022.0,,BK-05,42,1164.0,BK82,40.669188,-73.88306800000001,40.66928,-73.88283299999999,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
228,67313,1072 UNIVERSITY AVENUE,2018-05-31T00:00:00,,983111.0,1072,UNIVERSITY AVENUE,Bronx,10452.0,2025260147.0,,BX-04,16,193.0,BX26,40.835124,-73.929994,40.83507,-73.929745,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,0,3,10
225,65205,ACMH.2053 RYER AVE,2018-06-04T00:00:00,,983973.0,2051,RYER AVENUE,Bronx,10457.0,2031560070.0,2013665.0,BX-05,15,381.0,BX41,40.85179,-73.901214,40.85194,-73.901554,,New Construction,No,Non Prevailing Wage,52,33,0,0,0,1,54,4,20,8,0,0,0,0,86,0,86,86
223,67312,1068 FULTON STREET APARTMENTS,2018-06-06T00:00:00,,980696.0,1068,FULTON STREET,Brooklyn,11238.0,3020160012.0,3057701.0,BK-03,36,227.0,BK69,40.68164,-73.958137,40.68136,-73.958148,,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,0,6,7,0,0,0,0,0,13,0,13,41
221,67311,1164 & 1168 GREENE AVENUE,2018-06-07T00:00:00,,303789.0,1164,GREENE AVENUE,Brooklyn,11221.0,3032960014.0,,BK-04,34,419.0,BK78,40.694599,-73.92289699999999,40.69437,-73.92276700000001,,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,4,20
220,66558,1097 GLENMORE AVE.GHPP.FY18,2018-06-07T00:00:00,,300675.0,1097,GLENMORE AVENUE,Brooklyn,11208.0,3042010001.0,3094346.0,BK-05,37,1188.0,BK83,40.677233,-73.868409,40.6774,-73.868452,,Preservation,No,Non Prevailing Wage,0,4,0,1,0,0,0,4,1,0,0,0,0,0,5,0,5,5
219,67310,1779 WEEKS AVENUE APARTMENTS,2018-06-08T00:00:00,,120827.0,1779,WEEKS AVENUE,Bronx,10457.0,2027960036.0,,BX-05,15,22901.0,BX41,40.846249,-73.90744699999999,40.84637,-73.907703,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10
217,65210,VOA. 305 W. 97TH ST. ROSE HOUSE,2018-06-08T00:00:00,,37267.0,305,WEST 97 STREET,Manhattan,10025.0,1018870048.0,1057068.0,MN-07,6,183.0,MN12,40.796049,-73.972978,40.79635,-73.973136,,Preservation,No,Non Prevailing Wage,97,0,0,0,0,0,97,0,0,0,0,0,0,0,97,0,97,97
216,67309,"MAYA, THE",2018-06-11T00:00:00,,703839.0,177-30,WEXFORD TERRACE,Queens,11432.0,4098350033.0,4617567.0,QN-08,24,466.0,QN06,40.713102,-73.785983,40.71285,-73.785984,,New Construction,No,Non Prevailing Wage,0,0,0,21,0,0,6,12,3,0,0,0,0,0,21,0,21,68
215,62209,ADEE TOWER APARTMENTS INC.HRP.FY18,2018-06-11T00:00:00,,52029.0,3000,BRONX PARK EAST,Bronx,10467.0,2043360001.0,,BX-27,15,334.0,BX99,40.856665,-73.875798,40.861940000000004,-73.872809,,Preservation,No,Non Prevailing Wage,247,45,0,0,0,0,0,3,96,193,0,0,0,0,0,292,292,292
214,67308,168-05 DEPOT ROAD,2018-06-12T00:00:00,,982670.0,168-05,DEPOT ROAD,Queens,11358.0,4052950024.0,4119742.0,QN-07,19,1175.0,QN51,40.761491,-73.798,40.761559999999996,-73.79786999999999,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,7
213,63899,948 MYRTLE AVE,2018-06-12T00:00:00,,978833.0,948,MYRTLE AVENUE,Brooklyn,11206.0,3017560037.0,,BK-03,36,25901.0,BK75,40.695981,-73.943887,40.69576,-73.94379,,New Construction,No,Non Prevailing Wage,0,0,24,0,0,0,5,7,12,0,0,0,0,0,24,0,24,100
209,63036,MHANY. 1921 CORTELYOU ROAD,2018-06-13T00:00:00,,983224.0,1921,CORTELYOU ROAD,Brooklyn,11226.0,3051500025.0,3118533.0,BK-14,40,514.0,BK42,40.642981,-73.960532,40.64345,-73.96011800000001,,New Construction,No,Non Prevailing Wage,53,8,14,0,0,1,48,16,12,0,0,0,0,0,76,0,76,76
208,60041,DORA MCKENZIE HDFC.PLP.FY18,2018-06-13T00:00:00,,5610.0,1646,AMSTERDAM AVENUE,Manhattan,10031.0,1020730032.0,1061796.0,MN-09,7,225.0,MN04,40.822975,-73.949268,40.8231,-73.949572,,Preservation,No,Non Prevailing Wage,3,0,0,5,0,0,0,0,1,7,0,0,0,0,8,0,8,8
207,67307,577 WEST 161ST STREET APARTMENTS,2018-06-14T00:00:00,,973169.0,577,WEST 161 STREET,Manhattan,10032.0,1021200068.0,1087977.0,MN-12,7,245.0,MN36,40.836168,-73.942103,40.83648,-73.942308,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,20
205,64186,343 RALPH AVENUE,2018-06-18T00:00:00,,978847.0,343,RALPH AVENUE,Brooklyn,11233.0,3015560001.0,,BK-03,41,301.0,BK79,40.677438,-73.921763,40.67737,-73.921518,,New Construction,No,Non Prevailing Wage,0,0,20,0,0,0,4,5,11,0,0,0,0,0,20,0,20,20
204,60248,15 STRATFORD LLC.GHPP.FY18,2018-06-19T00:00:00,,242056.0,15,STRATFORD ROAD,Brooklyn,11218.0,3050720058.0,3116387.0,BK-14,40,506.0,BK42,40.648361,-73.96956,40.64845,-73.9693,,Preservation,No,Non Prevailing Wage,6,10,4,0,0,0,0,0,0,16,4,0,0,0,20,0,20,20
203,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,974492.0,668,SNEDIKER AVENUE,Brooklyn,11207.0,3038650047.0,,BK-05,42,1132.0,BK85,40.658544,-73.898235,40.6582,-73.898434,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
202,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,974491.0,666,SNEDIKER AVENUE,Brooklyn,11207.0,3038650046.0,3342538.0,BK-05,42,1132.0,BK85,40.658577,-73.898246,40.65827,-73.898448,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
201,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,974490.0,38,CHRISTOPHER AVENUE,Brooklyn,11212.0,3036920019.0,,BK-16,37,908.0,BK81,40.673055,-73.906728,40.672740000000005,-73.90690500000001,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
200,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,969934.0,281,MOTHER GASTON BOULEVARD,Brooklyn,11212.0,3036920012.0,,BK-16,37,908.0,BK81,40.672443,-73.907565,40.67241,-73.907216,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
199,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,965967.0,2178,DEAN STREET,Brooklyn,11233.0,3014470020.0,,BK-16,41,303.0,BK79,40.674988,-73.91545,40.67476,-73.915526,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
198,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,965966.0,273,MOTHER GASTON BOULEVARD,Brooklyn,11212.0,3036920015.0,3083600.0,BK-16,37,908.0,BK81,40.672633000000005,-73.907615,40.67261,-73.907287,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
197,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927966.0,653,HINSDALE STREET,Brooklyn,11207.0,3038670009.0,3085955.0,BK-05,42,1132.0,BK85,40.658719,-73.897301,40.65865,-73.897009,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
196,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927741.0,650,ALABAMA AVENUE,Brooklyn,11207.0,3042950019.0,,BK-05,42,1130.0,BK85,40.660042,-73.894971,40.65996,-73.89524499999999,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,2,0,0,0,0,0,2,1,3,3
195,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927732.0,2164,DEAN STREET,Brooklyn,11233.0,3014470014.0,,BK-16,41,303.0,BK79,40.675008,-73.915778,40.67478,-73.91594,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
194,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927614.0,1745,LINDEN BOULEVARD,Brooklyn,11207.0,3038660068.0,3085948.0,BK-05,42,1132.0,BK85,40.657561,-73.897829,40.65789,-73.897915,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,2,1,0,0,0,0,2,1,3,3
193,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927613.0,642,HINSDALE STREET,Brooklyn,11207.0,3038660041.0,,BK-05,42,1132.0,BK85,40.658949,-73.897384,40.65892,-73.897669,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
192,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927610.0,1633,ST MARKS AVENUE,Brooklyn,11233.0,3014540066.0,,BK-16,41,36501.0,BK79,40.673183,-73.91284499999999,40.67344,-73.912773,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
191,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927165.0,655,HINSDALE STREET,Brooklyn,11207.0,3038670008.0,,BK-05,42,1132.0,BK85,40.658683,-73.89729399999999,40.658590000000004,-73.89699499999999,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
190,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927153.0,1915,BERGEN STREET,Brooklyn,11233.0,3014460056.0,,BK-16,41,303.0,BK79,40.674353,-73.917823,40.67457,-73.917725,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
189,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927146.0,668,VERMONT STREET,Brooklyn,11207.0,3038410032.0,,BK-05,42,1128.0,BK85,40.662924,-73.891571,40.66279,-73.891849,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
188,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,927141.0,299,MOTHER GASTON BOULEVARD,Brooklyn,11212.0,3036920006.0,,BK-16,37,908.0,BK81,40.672034000000004,-73.907461,40.67202,-73.907119,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,1,1,0,0,0,0,0,2,1,3,3
187,58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00,,820177.0,21,MALTA STREET,Brooklyn,11207.0,3042950072.0,,BK-05,42,1130.0,BK85,40.659821,-73.89585799999999,40.65998,-73.895674,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,2,2
184,64796,127 WEST 43 ST | WOODSTOCK,2018-06-20T00:00:00,,32960.0,127,WEST 43 STREET,Manhattan,10036.0,1009960014.0,1022613.0,MN-05,4,119.0,MN17,40.755873,-73.984454,40.75629,-73.984876,,Preservation,No,Non Prevailing Wage,0,281,10,0,0,0,291,0,0,0,0,0,0,0,291,0,291,291
183,64793,148-31 90TH AVE.,2018-06-20T00:00:00,,977056.0,148-31,90 AVENUE,Queens,11435.0,4096810085.0,,QN-12,24,240.0,QN61,40.703334000000005,-73.806836,40.703829999999996,-73.80605200000001,,New Construction,No,Non Prevailing Wage,0,0,18,0,0,0,1,10,7,0,0,0,0,0,18,0,18,90
182,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805394.0,1945,THIRD AVENUE,Manhattan,10029.0,1016560001.0,1080688.0,MN-11,8,170.0,MN33,40.792374,-73.944073,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,115,0,0,0,0,1,19,76,19,0,0,0,0,0,115,115,115
181,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805281.0,2081,SECOND AVENUE,Manhattan,10029.0,1016560001.0,1080693.0,MN-11,8,170.0,MN33,40.791371000000005,-73.941907,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,114,0,0,0,0,0,19,76,19,0,0,0,0,0,114,114,114
180,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805280.0,2078,SECOND AVENUE,Manhattan,10029.0,1016780001.0,1081082.0,MN-11,8,170.0,MN33,40.791036,-73.94212399999999,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,116,2,0,0,0,1,19,79,19,0,0,0,0,0,118,118,118
179,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,805279.0,2075,SECOND AVENUE,Manhattan,10029.0,1016560001.0,1084322.0,MN-11,8,170.0,MN33,40.791067,-73.942128,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,116,0,0,0,0,1,19,76,20,0,0,0,0,0,116,116,116
178,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804824.0,2075,1 AVENUE,Manhattan,10029.0,1016780001.0,1081078.0,MN-11,8,170.0,MN33,40.790376,-73.939532,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,117,1,0,0,0,1,19,78,20,0,0,0,0,0,118,118,118
177,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804823.0,2065,1 AVENUE,Manhattan,10029.0,1016780001.0,1081084.0,MN-11,8,170.0,MN33,40.790017,-73.93979200000001,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,118,0,0,0,0,1,19,77,21,0,0,0,0,0,118,118,118
176,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804717.0,211,EAST 106 STREET,Manhattan,10029.0,1016560001.0,1080690.0,MN-11,8,170.0,MN33,40.79137,-73.944179,40.79177,-73.943062,,Preservation,No,Non Prevailing Wage,0,115,0,0,0,0,1,19,76,19,0,0,0,0,0,115,115,115
175,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804648.0,334,EAST 108 STREET,Manhattan,10029.0,1016780001.0,1081079.0,MN-11,8,170.0,MN33,40.791244,-73.93995699999999,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,115,3,0,0,0,1,19,80,18,0,0,0,0,0,118,118,118
174,48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00,,804647.0,324,EAST 108 STREET,Manhattan,10029.0,1016780001.0,1081080.0,MN-11,8,170.0,MN33,40.791403,-73.940332,40.79077,-73.940777,,Preservation,No,Non Prevailing Wage,0,117,1,0,0,0,1,19,78,20,0,0,0,0,0,118,118,118
