,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
277,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809161.0,1515,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520200.0,3343603.0,BK-05,42,105801.0,BK93,40.645073,-73.878649,40.647459999999995,-73.880126,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,46,35,0,0,0,0,132,0,132,132
276,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809160.0,1460,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520020.0,3340241.0,BK-05,42,105804.0,BK93,40.646068,-73.879786,40.64308,-73.879063,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
275,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809159.0,1425,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520200.0,3343602.0,BK-05,42,105801.0,BK93,40.646471999999996,-73.880214,40.647459999999995,-73.880126,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,46,35,0,0,0,0,132,0,132,132
274,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809158.0,1325,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520085.0,3343596.0,BK-05,42,105801.0,BK93,40.648321,-73.882265,40.65023,-73.881472,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,92,60,0,0,0,1,59,51,41,0,0,0,0,152,0,152,152
273,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809157.0,1310,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520001.0,3342903.0,BK-05,42,105804.0,BK93,40.649,-73.88306,40.64839,-73.883818,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,93,59,0,0,0,1,59,51,41,0,0,0,0,152,0,152,152
272,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809156.0,1255,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520085.0,3343595.0,BK-05,42,105801.0,BK93,40.650014,-73.88415,40.65023,-73.881472,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,94,62,0,0,0,1,61,53,41,0,0,0,0,156,0,156,156
271,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809155.0,1230,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044520001.0,3342902.0,BK-05,42,105804.0,BK93,40.65025,-73.884377,40.64839,-73.883818,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,93,59,0,0,0,1,59,51,41,0,0,0,0,152,0,152,152
270,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,809154.0,1201,PENNSYLVANIA AVENUE,Brooklyn,11239.0,3044350001.0,3336175.0,BK-05,42,105801.0,BK93,40.651173,-73.885082,40.65276,-73.882819,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,95,61,0,0,0,1,61,53,41,0,0,0,0,156,0,156,156
269,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808771.0,855,LOUISIANA AVENUE,Brooklyn,11239.0,3044520020.0,3340244.0,BK-05,42,105804.0,BK93,40.642137,-73.879717,40.64308,-73.879063,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
268,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808770.0,605,LOUISIANA AVENUE,Brooklyn,11239.0,3044520001.0,3342901.0,BK-05,42,105804.0,BK93,40.647166,-73.885348,40.64839,-73.883818,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
267,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808563.0,1520,HORNELL LOOP,Brooklyn,11239.0,3044520020.0,3340240.0,BK-05,42,105804.0,BK93,40.644639,-73.878563,40.64308,-73.879063,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
266,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808562.0,1500,HORNELL LOOP,Brooklyn,11239.0,3044520020.0,3397019.0,BK-05,42,105804.0,BK93,40.644553,-73.879936,40.64308,-73.879063,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
265,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808561.0,1490,HORNELL LOOP,Brooklyn,11239.0,3044520020.0,3340239.0,BK-05,42,105804.0,BK93,40.644971999999996,-73.879532,40.64308,-73.879063,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
264,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808411.0,1475,GENEVA LOOP,Brooklyn,11239.0,3044520200.0,3343601.0,BK-05,42,105801.0,BK93,40.645754,-73.879037,40.647459999999995,-73.880126,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,46,35,0,0,0,0,132,0,132,132
263,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808410.0,1465,GENEVA LOOP,Brooklyn,11239.0,3044520200.0,3343600.0,BK-05,42,105801.0,BK93,40.646157,-73.878427,40.647459999999995,-73.880126,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
262,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808409.0,1455,GENEVA LOOP,Brooklyn,11239.0,3044520200.0,3343599.0,BK-05,42,105801.0,BK93,40.646609999999995,-73.878423,40.647459999999995,-73.880126,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,52,34,0,0,0,0,34,29,23,0,0,0,0,86,0,86,86
261,67403,STARRETT CITY,2018-05-25T00:00:00,2018-05-25T00:00:00,808338.0,1440,FREEPORT LOOP,Brooklyn,11239.0,3044520020.0,3391209.0,BK-05,42,105804.0,BK93,40.645688,-73.881232,40.64308,-73.879063,2018-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
